event_id,mech_number,strike,dip,rake,norm_N,norm_E,norm_Z,norm_aux_N,norm_aux_E,norm_aux_Z
3146815,156,130.0,30.0,110.0,0.383,0.3214,0.866,-0.8433,-0.2611,0.4698
3146815,157,124.8,60.0,135.0,0.7108,0.4947,0.5,-0.6941,0.3784,0.6124
3146815,158,150.0,30.0,160.0,0.25,0.433,0.866,-0.9619,0.2133,0.171
3146815,159,123.2,65.0,125.0,0.7581,0.4967,0.4226,-0.6039,0.2901,0.7424
3146815,160,159.7,60.0,140.0,0.3008,0.8121,0.5,-0.83,-0.0353,0.5567
3146815,161,152.6,40.0,135.0,0.2957,0.5707,0.766,-0.877,-0.1556,0.4545
3146815,162,110.0,30.0,105.0,0.4698,0.171,0.866,-0.8746,-0.0429,0.483
3146815,163,139.8,65.0,145.0,0.5844,0.6927,0.4226,-0.7824,0.343,0.5198
3146815,164,139.8,65.0,105.0,0.5844,0.6927,0.4226,-0.4611,-0.1451,0.8754
3146815,165,163.2,55.0,160.0,0.2365,0.7843,0.5736,-0.9563,0.0835,0.2802
3146815,166,129.1,40.0,110.0,0.4986,0.4057,0.766,-0.7742,-0.189,0.604
3146815,167,120.5,55.0,140.0,0.7057,0.4159,0.5736,-0.7065,0.4728,0.5265
3146815,168,137.0,40.0,135.0,0.4387,0.4698,0.766,-0.8865,0.0868,0.4545
3146815,169,107.6,35.0,110.0,0.5468,0.1731,0.8192,-0.8371,0.0938,0.539
3146815,170,142.3,60.0,120.0,0.5301,0.6848,0.5,-0.6604,-0.0364,0.75
3146815,171,138.8,55.0,145.0,0.5394,0.6165,0.5736,-0.8331,0.2918,0.4698
3146815,172,145.4,65.0,135.0,0.5148,0.7459,0.4226,-0.7517,0.1557,0.6409
3146815,173,116.3,35.0,135.0,0.514,0.2545,0.8192,-0.8328,0.3767,0.4056
3146815,174,153.5,70.0,145.0,0.4189,0.8412,0.342,-0.8207,0.1895,0.539
3146815,175,144.8,40.0,160.0,0.3707,0.5251,0.766,-0.9188,0.3279,0.2198
3146815,176,156.5,65.0,115.0,0.3619,0.8309,0.4226,-0.5404,-0.1824,0.8214
3146815,177,114.0,25.0,110.0,0.3861,0.1719,0.9063,-0.9171,-0.0339,0.3971
3146815,178,116.3,35.0,120.0,0.514,0.2545,0.8192,-0.8576,0.1333,0.4967
3146815,179,150.0,25.0,155.0,0.2113,0.366,0.9063,-0.9764,0.1214,0.1786
3146815,180,111.2,45.0,110.0,0.6594,0.2554,0.7071,-0.7431,0.0789,0.6645
3146815,181,129.3,50.0,150.0,0.593,0.4849,0.6428,-0.797,0.467,0.383
3146815,182,139.8,65.0,120.0,0.5844,0.6927,0.4226,-0.6182,0.0427,0.7849
3146815,183,150.9,65.0,140.0,0.4405,0.7921,0.4226,-0.8015,0.1349,0.5826
3146815,184,150.0,25.0,145.0,0.2113,0.366,0.9063,-0.9693,-0.0406,0.2424
3146815,185,153.5,70.0,130.0,0.4189,0.8412,0.342,-0.6922,0.052,0.7198
3146815,186,148.9,50.0,135.0,0.3956,0.656,0.6428,-0.8402,-0.0241,0.5417
3146815,187,139.8,65.0,100.0,0.5844,0.6927,0.4226,-0.4011,-0.2061,0.8925
3146815,188,135.8,50.0,160.0,0.5339,0.5494,0.6428,-0.8271,0.4972,0.262
3146815,189,160.2,35.0,150.0,0.1939,0.5398,0.8192,-0.9535,-0.0927,0.2868
3146815,190,137.0,40.0,130.0,0.4387,0.4698,0.766,-0.8703,0.0099,0.4924
3146815,191,121.3,40.0,145.0,0.5492,0.334,0.766,-0.801,0.4716,0.3687
3146815,192,148.9,50.0,145.0,0.3956,0.656,0.6428,-0.8919,0.1073,0.4394
3146815,193,142.4,50.0,115.0,0.4678,0.6066,0.6428,-0.6904,-0.2033,0.6943
3146815,194,137.0,40.0,140.0,0.4387,0.4698,0.766,-0.8959,0.163,0.4132
3146815,195,162.0,50.0,135.0,0.2367,0.7286,0.6428,-0.813,-0.2138,0.5417
3146815,196,144.8,40.0,140.0,0.3707,0.5251,0.766,-0.9098,0.0395,0.4132
3146815,197,133.9,35.0,115.0,0.4133,0.3977,0.8192,-0.828,-0.2103,0.5198
3146815,198,130.6,60.0,125.0,0.6571,0.5641,0.5,-0.6844,0.1684,0.7094
3146815,199,142.4,50.0,120.0,0.4678,0.6066,0.6428,-0.7359,-0.1355,0.6634
3146815,200,126.0,25.0,120.0,0.3419,0.2484,0.9063,-0.9289,-0.0568,0.366
3146815,201,126.0,25.0,110.0,0.3419,0.2484,0.9063,-0.89,-0.2239,0.3971
3146815,202,142.9,70.0,135.0,0.5663,0.7499,0.342,-0.71,0.2331,0.6645
3146815,203,136.5,60.0,120.0,0.5967,0.6277,0.5,-0.6607,0.0306,0.75
3146815,204,104.4,20.0,120.0,0.3313,0.0851,0.9397,-0.9126,0.2819,0.2962
3146815,205,125.3,45.0,130.0,0.5771,0.4085,0.7071,-0.8135,0.2117,0.5417
3146815,206,132.4,45.0,130.0,0.5226,0.4764,0.7071,-0.8333,0.1101,0.5417
3146815,207,150.0,25.0,160.0,0.2113,0.366,0.9063,-0.9688,0.2014,0.1445
3146815,208,107.6,35.0,100.0,0.5468,0.1731,0.8192,-0.8215,-0.0778,0.5649
3146815,209,136.5,60.0,100.0,0.5967,0.6277,0.5,-0.4651,-0.2373,0.8529
3146815,210,140.0,30.0,125.0,0.3214,0.383,0.866,-0.8954,-0.1747,0.4096
3146815,211,145.4,65.0,125.0,0.5148,0.7459,0.4226,-0.6687,0.0409,0.7424
3146815,212,110.0,30.0,110.0,0.4698,0.171,0.866,-0.8817,0.0431,0.4698
3146815,213,157.1,55.0,155.0,0.3185,0.7547,0.5736,-0.9292,0.1291,0.3462
3146815,214,132.4,45.0,140.0,0.5226,0.4764,0.7071,-0.852,0.2599,0.4545
3146815,215,150.0,25.0,165.0,0.2113,0.366,0.9063,-0.9538,0.2798,0.1094
3146815,216,160.2,35.0,145.0,0.1939,0.5398,0.8192,-0.9298,-0.1653,0.329
3146815,217,152.6,40.0,130.0,0.2957,0.5707,0.766,-0.8407,-0.2253,0.4924
3146815,218,159.7,60.0,145.0,0.3008,0.8121,0.5,-0.8678,0.0156,0.4967
3146815,219,129.3,50.0,100.0,0.593,0.4849,0.6428,-0.6,-0.2663,0.7544
3146815,220,109.6,50.0,105.0,0.7215,0.2574,0.6428,-0.6718,0.0351,0.7399
3146815,221,146.5,45.0,130.0,0.3906,0.5894,0.7071,-0.835,-0.0965,0.5417
3146815,222,159.7,60.0,155.0,0.3008,0.8121,0.5,-0.9233,0.1166,0.366
3146815,223,162.0,50.0,140.0,0.2367,0.7286,0.6428,-0.8562,-0.1562,0.4924
3146815,224,124.8,60.0,120.0,0.7108,0.4947,0.5,-0.641,0.163,0.75
3146815,225,109.6,50.0,100.0,0.7215,0.2574,0.6428,-0.6546,-0.0492,0.7544
3146815,226,156.9,75.0,120.0,0.3796,0.8882,0.2588,-0.5479,-0.0096,0.8365
3146815,227,148.1,60.0,165.0,0.4581,0.7349,0.5,-0.8882,0.4011,0.2241
3146815,228,160.4,40.0,145.0,0.2153,0.6057,0.766,-0.919,-0.1397,0.3687
3146815,229,158.8,70.0,130.0,0.3395,0.8762,0.342,-0.694,-0.0121,0.7198
3146815,230,123.2,65.0,95.0,0.7581,0.4967,0.4226,-0.3999,-0.1578,0.9029
3146815,231,142.4,50.0,130.0,0.4678,0.6066,0.6428,-0.8097,0.0026,0.5868
3146815,232,127.9,15.0,135.0,0.2042,0.159,0.9659,-0.9733,0.1385,0.183
3146815,233,165.5,60.0,135.0,0.2171,0.8384,0.5,-0.7732,-0.165,0.6124
3146815,234,155.5,50.0,150.0,0.3182,0.6968,0.6428,-0.9213,0.0674,0.383
3146815,235,146.8,15.0,155.0,0.1416,0.2167,0.9659,-0.982,0.154,0.1094
3146815,236,152.6,40.0,160.0,0.2957,0.5707,0.766,-0.9549,0.1997,0.2198
3146815,237,129.1,40.0,125.0,0.4986,0.4057,0.766,-0.8487,0.0489,0.5265
3146815,238,123.2,65.0,135.0,0.7581,0.4967,0.4226,-0.6375,0.4277,0.6409
3146815,239,114.0,25.0,120.0,0.3861,0.1719,0.9063,-0.9204,0.1375,0.366
3146815,240,151.7,75.0,120.0,0.4577,0.8506,0.2588,-0.5465,0.0396,0.8365
3146815,241,105.7,40.0,105.0,0.619,0.1734,0.766,-0.7823,0.0496,0.6209
3146815,242,151.5,35.0,160.0,0.274,0.5039,0.8192,-0.9594,0.2028,0.1962
3146815,243,162.0,50.0,155.0,0.2367,0.7286,0.6428,-0.9459,0.0217,0.3237
3146815,244,144.8,40.0,120.0,0.3707,0.5251,0.766,-0.7911,-0.2536,0.5567
3146815,245,152.6,40.0,125.0,0.2957,0.5707,0.766,-0.798,-0.2933,0.5265
3146815,246,162.0,50.0,160.0,0.2367,0.7286,0.6428,-0.9616,0.0813,0.262
3146815,247,126.6,55.0,105.0,0.6575,0.4885,0.5736,-0.5991,-0.1226,0.7912
3146815,248,107.6,35.0,120.0,0.5468,0.1731,0.8192,-0.8272,0.2627,0.4967
3146815,249,113.5,40.0,115.0,0.5896,0.2561,0.766,-0.8052,0.111,0.5826
3146815,250,137.0,40.0,120.0,0.4387,0.4698,0.766,-0.8182,-0.1436,0.5567
3146815,251,148.9,50.0,165.0,0.3956,0.656,0.6428,-0.9131,0.3563,0.1983
3146815,252,140.0,30.0,145.0,0.3214,0.383,0.866,-0.9468,0.146,0.2868
3146815,253,111.2,45.0,115.0,0.6594,0.2554,0.7071,-0.7502,0.1626,0.6409
3146815,254,129.3,50.0,110.0,0.593,0.4849,0.6428,-0.6841,-0.1176,0.7198
3146815,255,148.2,70.0,125.0,0.4947,0.7989,0.342,-0.6352,0.0637,0.7698
3146815,256,139.8,65.0,115.0,0.5844,0.6927,0.4226,-0.57,-0.0202,0.8214
3146815,257,126.0,25.0,105.0,0.3419,0.2484,0.9063,-0.8604,-0.3052,0.4082
3146815,258,116.2,50.0,120.0,0.6874,0.338,0.6428,-0.7202,0.2031,0.6634
3146815,259,132.4,45.0,145.0,0.5226,0.4764,0.7071,-0.8516,0.3321,0.4056
3146815,260,293.2,60.0,95.0,-0.7958,-0.3415,0.5,0.4921,0.1163,0.8627
3146815,261,120.0,30.0,110.0,0.433,0.25,0.866,-0.8758,-0.1107,0.4698
3146815,262,152.6,40.0,120.0,0.2957,0.5707,0.766,-0.7492,-0.359,0.5567
3146815,263,162.0,65.0,140.0,0.2801,0.8619,0.4226,-0.8125,-0.0216,0.5826
3146815,264,155.5,50.0,165.0,0.3182,0.6968,0.6428,-0.9477,0.2499,0.1983
3146815,265,125.1,35.0,115.0,0.4691,0.33,0.8192,-0.8504,-0.0814,0.5198
3146815,266,160.2,35.0,160.0,0.1939,0.5398,0.8192,-0.9791,0.054,0.1962
3146815,267,122.7,50.0,115.0,0.6444,0.4142,0.6428,-0.7186,0.0406,0.6943
3146815,268,133.9,35.0,130.0,0.4133,0.3977,0.8192,-0.8979,0.028,0.4394
3146815,269,114.4,55.0,105.0,0.7459,0.3385,0.5736,-0.6115,0.0068,0.7912
3146815,270,158.8,70.0,125.0,0.3395,0.8762,0.342,-0.6361,-0.054,0.7698
3146815,271,160.2,35.0,155.0,0.1939,0.5398,0.8192,-0.97,-0.0195,0.2424
3146815,272,125.1,35.0,140.0,0.4691,0.33,0.8192,-0.8714,0.3236,0.3687
3146815,273,105.7,40.0,125.0,0.619,0.1734,0.766,-0.759,0.383,0.5265
3146815,274,132.7,55.0,155.0,0.6019,0.5556,0.5736,-0.7929,0.5015,0.3462
3146815,275,109.6,50.0,95.0,0.7215,0.2574,0.6428,-0.6324,-0.1331,0.7631
3146815,276,104.1,45.0,100.0,0.6857,0.1725,0.7071,-0.7177,-0.0014,0.6964
3146815,277,142.3,60.0,105.0,0.5301,0.6848,0.5,-0.5003,-0.2235,0.8365
3146815,278,122.7,50.0,110.0,0.6444,0.4142,0.6428,-0.693,-0.0388,0.7198
3146815,279,146.6,75.0,115.0,0.5321,0.8061,0.2588,-0.4819,0.0371,0.8754
3146815,280,144.8,40.0,150.0,0.3707,0.5251,0.766,-0.9284,0.1865,0.3214
3146815,281,139.4,45.0,130.0,0.4601,0.537,0.7071,-0.8406,0.0069,0.5417
3146815,282,113.5,40.0,100.0,0.5896,0.2561,0.766,-0.7611,-0.1413,0.633
3146815,283,133.9,35.0,145.0,0.4133,0.3977,0.8192,-0.9066,0.2644,0.329
3146815,284,137.0,40.0,115.0,0.4387,0.4698,0.766,-0.7827,-0.2189,0.5826
3146815,285,142.3,60.0,130.0,0.5301,0.6848,0.5,-0.7428,0.0906,0.6634
3146815,286,135.8,50.0,140.0,0.5339,0.5494,0.6428,-0.8373,0.2376,0.4924
3146815,287,138.0,25.0,120.0,0.2828,0.3141,0.9063,-0.8968,-0.2487,0.366
3146815,288,118.2,45.0,130.0,0.623,0.3345,0.7071,-0.7813,0.31,0.5417
3146815,289,142.9,70.0,115.0,0.5663,0.7499,0.342,-0.5241,0.0073,0.8517
3146815,290,145.4,65.0,160.0,0.5148,0.7459,0.4226,-0.8555,0.4148,0.31
3146815,291,127.9,15.0,145.0,0.2042,0.159,0.9659,-0.9403,0.3061,0.1485
3146815,292,153.9,60.0,140.0,0.3814,0.7775,0.5,-0.8293,0.0488,0.5567
3146815,293,144.9,55.0,150.0,0.4708,0.6703,0.5736,-0.8735,0.2631,0.4096
3146815,294,121.3,40.0,140.0,0.5492,0.334,0.766,-0.8187,0.3987,0.4132
3146815,295,125.3,45.0,125.0,0.5771,0.4085,0.7071,-0.8042,0.1335,0.5792
3146815,296,118.8,20.0,135.0,0.2997,0.1648,0.9397,-0.9229,0.2995,0.2418
3146815,297,139.4,45.0,115.0,0.4601,0.537,0.7071,-0.7379,-0.2117,0.6409
3146815,298,139.4,45.0,150.0,0.4601,0.537,0.7071,-0.8877,0.295,0.3536
3146815,299,90.0,25.0,110.0,0.4226,0.0,0.9063,-0.8517,0.342,0.3971
3146907,0,141.4,75.0,125.0,0.6022,0.7552,0.2588,-0.5806,0.1919,0.7912
3146907,1,150.9,65.0,145.0,0.4405,0.7921,0.4226,-0.8337,0.1862,0.5198
3146907,2,319.1,50.0,100.0,-0.5017,-0.5789,0.6428,0.5458,0.3647,0.7544
3146907,3,330.0,25.0,95.0,-0.2113,-0.366,0.9063,0.5269,0.7383,0.421
3146907,4,328.2,65.0,120.0,-0.4782,-0.7699,0.4226,0.6178,0.0471,0.7849
3146907,5,283.2,35.0,95.0,-0.5585,-0.1307,0.8192,0.8144,0.1011,0.5714
3146907,6,162.0,75.0,-175.0,0.2985,0.9187,0.2588,-0.9405,0.3293,-0.0842
3146907,7,315.9,45.0,150.0,-0.4922,-0.5076,0.7071,0.8679,-0.349,0.3536
3146907,8,111.2,45.0,105.0,0.6594,0.2554,0.7071,-0.7304,-0.0054,0.683
3146907,9,290.0,30.0,125.0,-0.4698,-0.171,0.866,0.8628,-0.2964,0.4096
3146907,10,167.1,75.0,165.0,0.2149,0.9417,0.2588,-0.9566,0.1496,0.25
3146907,11,156.9,75.0,-170.0,0.3796,0.8882,0.2588,-0.8879,0.4284,-0.1677
3146907,12,335.0,90.0,155.0,0.4226,0.9063,0.0,-0.8214,0.383,-0.4226
3146907,13,317.0,40.0,115.0,-0.4387,-0.4698,0.766,0.7827,0.2189,0.5826
3146907,14,333.5,70.0,155.0,-0.4189,-0.8412,0.342,0.8757,-0.2746,0.3971
3146907,15,151.0,55.0,150.0,0.3969,0.7166,0.5736,-0.8965,0.1688,0.4096
3146907,16,331.7,75.0,135.0,-0.4577,-0.8506,0.2588,0.7094,-0.1739,0.683
3146907,17,340.2,55.0,170.0,-0.2779,-0.7706,0.5736,0.9602,-0.2404,0.1422
3146907,18,315.8,55.0,160.0,-0.5715,-0.5869,0.5736,0.8101,-0.515,0.2802
3146907,19,162.0,75.0,135.0,0.2985,0.9187,0.2588,-0.7291,0.0445,0.683
3146907,20,290.0,30.0,105.0,-0.4698,-0.171,0.866,0.8746,0.0429,0.483
3146907,21,63.5,70.0,95.0,0.8412,-0.4189,0.342,-0.2662,0.2299,0.9361
3146907,22,306.0,65.0,120.0,-0.7332,-0.5327,0.4226,0.59,-0.1894,0.7849
3146907,23,340.2,55.0,-180.0,-0.2779,-0.7706,0.5736,0.9407,-0.3392,-0.0
3146907,24,84.7,70.0,95.0,0.9357,-0.0867,0.342,-0.3312,0.1182,0.9361
3146907,25,322.9,70.0,155.0,-0.5663,-0.7499,0.342,0.8104,-0.4308,0.3971
3146907,26,294.0,25.0,110.0,-0.3861,-0.1719,0.9063,0.9171,0.0339,0.3971
3146907,27,282.0,25.0,110.0,-0.4134,-0.0879,0.9063,0.9042,-0.1575,0.3971
3146907,28,142.9,70.0,95.0,0.5663,0.7499,0.342,-0.2749,-0.2194,0.9361
3146907,29,306.0,50.0,125.0,-0.6197,-0.4503,0.6428,0.7631,-0.1545,0.6275
3146907,30,116.5,70.0,100.0,0.8412,0.4189,0.342,-0.3789,0.0053,0.9254
3146907,31,285.3,55.0,120.0,-0.7903,-0.2155,0.5736,0.6108,-0.3517,0.7094
3146907,32,128.8,65.0,110.0,0.7066,0.5675,0.4226,-0.5238,0.018,0.8517
3146907,33,317.0,40.0,95.0,-0.4387,-0.4698,0.766,0.5846,0.4982,0.6403
3146907,34,118.2,45.0,95.0,0.623,0.3345,0.7071,-0.6618,-0.2565,0.7044
3146907,35,335.0,85.0,150.0,-0.421,-0.9029,0.0872,0.8033,-0.3265,0.4981
3146907,36,309.5,35.0,100.0,-0.4425,-0.3649,0.8192,0.7328,0.3793,0.5649
3146907,37,311.5,65.0,140.0,-0.6784,-0.601,0.4226,0.7113,-0.3933,0.5826
3146907,38,308.8,45.0,140.0,-0.5509,-0.4433,0.7071,0.8344,-0.3119,0.4545
3146907,39,138.8,55.0,105.0,0.5394,0.6165,0.5736,-0.5596,-0.2465,0.7912
3146907,40,115.7,75.0,95.0,0.8703,0.4191,0.2588,-0.2701,-0.0333,0.9623
3146907,41,340.2,55.0,130.0,-0.2779,-0.7706,0.5736,0.7537,0.1953,0.6275
3146907,42,291.4,55.0,130.0,-0.7629,-0.2983,0.5736,0.6433,-0.4386,0.6275
3146907,43,309.1,40.0,100.0,-0.4986,-0.4057,0.766,0.6948,0.3414,0.633
3146907,44,126.6,55.0,120.0,0.6575,0.4885,0.5736,-0.6969,0.1051,0.7094
3146907,45,163.2,55.0,125.0,0.2365,0.7843,0.5736,-0.6848,-0.2843,0.671
3146907,46,292.0,35.0,95.0,-0.532,-0.2144,0.8192,0.7895,0.2242,0.5714
3146907,47,308.8,45.0,105.0,-0.5509,-0.4433,0.7071,0.6944,0.2266,0.683
3146907,48,298.4,15.0,100.0,-0.2276,-0.1232,0.9659,0.9192,0.3,0.2549
3146907,49,117.7,65.0,120.0,0.8025,0.4212,0.4226,-0.5564,0.2726,0.7849
3146907,50,151.0,55.0,145.0,0.3969,0.7166,0.5736,-0.876,0.1091,0.4698
3146907,51,299.0,60.0,100.0,-0.7572,-0.4203,0.5,0.5148,0.0871,0.8529
3146907,52,162.0,75.0,165.0,0.2985,0.9187,0.2588,-0.9394,0.2348,0.25
3146907,53,293.5,40.0,120.0,-0.5896,-0.2561,0.766,0.8077,-0.1943,0.5567
3146907,54,127.1,70.0,95.0,0.7499,0.5663,0.342,-0.3244,-0.1358,0.9361
3146907,55,344.6,35.0,145.0,-0.152,-0.5531,0.8192,0.9144,0.236,0.329
3146907,56,129.3,50.0,135.0,0.593,0.4849,0.6428,-0.7995,0.2597,0.5417
3146907,57,141.4,75.0,120.0,0.6022,0.7552,0.2588,-0.5307,0.1365,0.8365
3146907,58,153.5,45.0,140.0,0.3152,0.633,0.7071,-0.8883,-0.0654,0.4545
3146907,59,326.6,75.0,115.0,-0.5321,-0.8061,0.2588,0.4819,-0.0371,0.8754
3146907,60,348.3,40.0,125.0,-0.1308,-0.6293,0.766,0.6892,0.4977,0.5265
3146907,61,333.4,80.0,130.0,-0.4413,-0.8804,0.1736,0.6343,-0.1691,0.7544
3146907,62,292.0,35.0,110.0,-0.532,-0.2144,0.8192,0.8418,-0.0295,0.539
3146907,63,309.1,40.0,135.0,-0.4986,-0.4057,0.766,0.8664,-0.2067,0.4545
3146907,64,311.5,65.0,100.0,-0.6784,-0.601,0.4226,0.4267,0.146,0.8925
3146907,65,333.9,60.0,105.0,-0.3814,-0.7775,0.5,0.4451,0.3196,0.8365
3146907,66,325.0,90.0,170.0,0.5736,0.8192,0.0,-0.8067,0.5649,-0.1736
3146907,67,317.6,70.0,125.0,-0.6331,-0.6944,0.342,0.6126,-0.1794,0.7698
3146907,68,299.5,50.0,95.0,-0.667,-0.3767,0.6428,0.6004,0.239,0.7631
3146907,69,293.5,40.0,115.0,-0.5896,-0.2561,0.766,0.8052,-0.111,0.5826
3146907,70,37.3,35.0,110.0,0.3477,-0.4562,0.8192,-0.1946,0.8195,0.539
3146907,71,148.1,60.0,130.0,0.4581,0.7349,0.5,-0.7481,0.015,0.6634
3146907,72,159.7,60.0,105.0,0.3008,0.8121,0.5,-0.4104,-0.363,0.8365
3146907,73,148.2,70.0,140.0,0.4947,0.7989,0.342,-0.767,0.2164,0.604
3146907,74,153.5,70.0,160.0,0.4189,0.8412,0.342,-0.8933,0.3141,0.3214
3146907,75,339.2,65.0,165.0,-0.3214,-0.8474,0.4226,0.9419,-0.2402,0.2346
3146907,76,320.0,30.0,120.0,-0.3214,-0.383,0.866,0.8651,0.2531,0.433
3146907,77,339.7,60.0,130.0,-0.3008,-0.8121,0.5,0.7358,0.1359,0.6634
3146907,78,297.5,55.0,100.0,-0.7269,-0.3777,0.5736,0.5813,0.1064,0.8067
3146907,79,315.8,55.0,120.0,-0.5715,-0.5869,0.5736,0.7048,0.0071,0.7094
3146907,80,128.8,65.0,95.0,0.7066,0.5675,0.4226,-0.3828,-0.1957,0.9029
3146907,81,148.2,70.0,115.0,0.4947,0.7989,0.342,-0.5225,-0.0411,0.8517
3146907,82,153.5,45.0,150.0,0.3152,0.633,0.7071,-0.9328,0.0695,0.3536
3146907,83,280.0,30.0,95.0,-0.4924,-0.0868,0.866,0.8648,0.064,0.4981
3146907,84,146.5,45.0,130.0,0.3906,0.5894,0.7071,-0.835,-0.0965,0.5417
3146907,85,153.5,70.0,-175.0,0.4189,0.8412,0.342,-0.8785,0.4707,-0.0819
3146907,86,53.4,55.0,105.0,0.6575,-0.4885,0.5736,-0.2904,0.5382,0.7912
3146907,87,104.1,45.0,115.0,0.6857,0.1725,0.7071,-0.7246,0.2535,0.6409
3146907,88,322.6,65.0,155.0,-0.5503,-0.7201,0.4226,0.8286,-0.4084,0.383
3146907,89,309.1,40.0,145.0,-0.4986,-0.4057,0.766,0.8578,-0.3581,0.3687
3146907,90,338.7,50.0,125.0,-0.2779,-0.7138,0.6428,0.7255,0.2826,0.6275
3146907,91,322.9,70.0,140.0,-0.5663,-0.7499,0.342,0.7438,-0.2862,0.604
3146907,92,315.9,45.0,130.0,-0.4922,-0.5076,0.7071,0.8385,-0.0586,0.5417
3146907,93,344.8,65.0,115.0,-0.2381,-0.8745,0.4226,0.5084,0.2585,0.8214
3146907,94,79.7,75.0,105.0,0.9504,-0.1725,0.2588,-0.1998,0.2993,0.933
3146907,95,61.8,45.0,95.0,0.623,-0.3345,0.7071,-0.5794,0.41,0.7044
3146907,96,309.5,35.0,115.0,-0.4425,-0.3649,0.8192,0.8416,0.1463,0.5198
3146907,97,132.7,55.0,125.0,0.6019,0.5556,0.5736,-0.7343,0.1027,0.671
3146907,98,298.4,15.0,95.0,-0.2276,-0.1232,0.9659,0.8878,0.3813,0.2578
3146907,99,333.9,60.0,140.0,-0.3814,-0.7775,0.5,0.8293,-0.0488,0.5567
3146907,100,151.7,75.0,105.0,0.4577,0.8506,0.2588,-0.3464,-0.0975,0.933
3146907,101,111.2,45.0,110.0,0.6594,0.2554,0.7071,-0.7431,0.0789,0.6645
3146907,102,82.9,45.0,100.0,0.7017,-0.0869,0.7071,-0.6697,0.2579,0.6964
3146907,103,148.1,60.0,140.0,0.4581,0.7349,0.5,-0.8201,0.1325,0.5567
3146907,104,151.5,35.0,95.0,0.274,0.5039,0.8192,-0.4664,-0.6753,0.5714
3146907,105,320.4,20.0,120.0,-0.218,-0.2635,0.9397,0.904,0.3083,0.2962
3146907,106,148.2,70.0,95.0,0.4947,0.7989,0.342,-0.2535,-0.2438,0.9361
3146907,107,293.5,40.0,100.0,-0.5896,-0.2561,0.766,0.7611,0.1413,0.633
3146907,108,117.7,65.0,125.0,0.8025,0.4212,0.4226,-0.5731,0.347,0.7424
3146907,109,155.0,90.0,-130.0,-0.4226,-0.9063,0.0,0.5826,-0.2717,0.766
3146907,110,327.1,35.0,155.0,-0.3118,-0.4814,0.8192,0.9489,-0.2021,0.2424
3146907,111,124.8,60.0,95.0,0.7108,0.4947,0.5,-0.4586,-0.213,0.8627
3146907,112,345.5,60.0,155.0,-0.2171,-0.8384,0.5,0.9303,-0.0226,0.366
3146907,113,304.8,60.0,110.0,-0.7108,-0.4947,0.5,0.581,-0.0123,0.8138
3146907,114,132.7,55.0,110.0,0.6019,0.5556,0.5736,-0.628,-0.1143,0.7698
3146907,115,155.5,50.0,130.0,0.3182,0.6968,0.6428,-0.7893,-0.1809,0.5868
3146907,116,127.1,70.0,130.0,0.7499,0.5663,0.342,-0.5964,0.3551,0.7198
3146907,117,322.3,60.0,130.0,-0.5301,-0.6848,0.5,0.7428,-0.0906,0.6634
3146907,118,328.2,70.0,140.0,-0.4947,-0.7989,0.342,0.767,-0.2164,0.604
3146907,119,153.5,70.0,105.0,0.4189,0.8412,0.342,-0.3789,-0.1804,0.9077
3146907,120,338.7,50.0,150.0,-0.2779,-0.7138,0.6428,0.9236,-0.0147,0.383
3146907,121,282.0,25.0,105.0,-0.4134,-0.0879,0.9063,0.9101,-0.0712,0.4082
3146907,122,345.5,60.0,140.0,-0.2171,-0.8384,0.5,0.8221,0.1191,0.5567
3146907,123,312.4,70.0,100.0,-0.6944,-0.6331,0.342,0.3659,0.0986,0.9254
3146907,124,326.6,75.0,165.0,-0.5321,-0.8061,0.2588,0.843,-0.4762,0.25
3146907,125,347.1,75.0,150.0,-0.2149,-0.9417,0.2588,0.8731,-0.0665,0.483
3146907,126,342.0,75.0,140.0,-0.2985,-0.9187,0.2588,0.78,-0.0785,0.6209
3146907,127,337.1,45.0,95.0,-0.2756,-0.6512,0.7071,0.3548,0.6147,0.7044
3146907,128,107.6,35.0,115.0,0.5468,0.1731,0.8192,-0.8353,0.1789,0.5198
3146907,129,328.1,60.0,170.0,-0.4581,-0.7349,0.5,0.8817,-0.4472,0.1504
3146907,130,334.8,20.0,115.0,-0.1456,-0.3095,0.9397,0.745,0.5907,0.31
3146907,131,121.3,40.0,105.0,0.5492,0.334,0.766,-0.7667,-0.1633,0.6209
3146907,132,153.5,70.0,110.0,0.4189,0.8412,0.342,-0.4494,-0.1352,0.883
3146907,133,153.5,45.0,145.0,0.3152,0.633,0.7071,-0.9141,0.0021,0.4056
3146907,134,342.0,25.0,170.0,-0.1306,-0.4019,0.9063,0.9852,-0.1546,0.0734
3146907,135,294.0,25.0,105.0,-0.3861,-0.1719,0.9063,0.905,0.1196,0.4082
3146907,136,130.6,60.0,105.0,0.6571,0.5641,0.5,-0.535,-0.1182,0.8365
3146907,137,151.7,75.0,120.0,0.4577,0.8506,0.2588,-0.5465,0.0396,0.8365
3146907,138,136.5,60.0,100.0,0.5967,0.6277,0.5,-0.4651,-0.2373,0.8529
3146907,139,73.4,65.0,105.0,0.8685,-0.2592,0.4226,-0.3172,0.3647,0.8754
3146907,140,321.9,55.0,115.0,-0.5058,-0.6443,0.5736,0.6534,0.1479,0.7424
