ID YR MO DY HR MIN SEC latitude longitude DEPTH rms nPh Gap
233000023 2022 11 26 5 42 9.728212 46.003419 -130.029313 1.48375 0.264105 13 184.16
233000024 2022 11 26 5 42 19.104949 45.99971 -130.028342 1.13875 0.167002 13 93.4029
233000026 2022 11 26 5 42 58.531575 46.000406 -130.027123 1.12438 0.210723 27 120.148
233000027 2022 11 26 5 43 14.746565 46.0062 -130.033209 1.25375 0.324353 14 204.681
233000028 2022 11 26 5 43 17.550576 46.003419 -130.032238 1.59875 0.168381 13 192.132
233000029 2022 11 26 5 43 55.198924 46.007126 -130.030283 1.13875 0.441278 12 200.419
233000031 2022 11 26 5 44 41.745933 46.001565 -130.029315 1.19625 0.218625 16 177.14
233000032 2022 11 26 5 44 46.65088 46.000638 -130.027366 1.13875 0.345327 23 129.761
233000033 2022 11 26 5 45 42.03232 46.002492 -130.029314 1.36875 0.151938 11 180.673
233000034 2022 11 26 5 57 21.207565 46.000638 -130.028341 1.19625 0.160287 14 131.566
233000035 2022 11 26 6 17 24.948968 45.926941 -129.991924 1.7425 0.09587 12 82.1514
233000036 2022 11 26 7 6 59.410776 45.947335 -130.023053 1.7425 0.271951 28 114.1
233000037 2022 11 26 7 11 21.491448 45.976999 -130.052248 -0.4425 0.463902 9 224.045
233000041 2022 11 26 10 22 45.49658 45.918135 -129.978799 1.19625 0.146642 23 128.575
233000051 2022 11 26 19 24 47.526055 45.986733 -130.003017 1.65625 0.144572 20 76.386
233100000 2022 11 27 0 42 52.022843 45.99044 -130.00301 1.36875 0.187 13 74.0656
233100012 2022 11 27 3 33 56.016088 45.91628 -129.984644 2.34625 0.249327 14 135.112
233100016 2022 11 27 3 47 50.93062 45.949189 -129.976296 0.4775 0.430443 11 172.317
233100017 2022 11 27 3 47 57.158155 45.943164 -129.975823 0.67875 0.429705 10 111.758
233100018 2022 11 27 3 48 3.75596 45.95985 -130.000141 0.73625 0.304686 11 160.618
233100021 2022 11 27 3 48 28.442463 45.945481 -129.9802 0.7075 0.335721 10 139.514
233100024 2022 11 27 3 49 22.401571 45.965875 -130.00354 0.1325 0.461308 9 205.751
233100029 2022 11 27 3 50 14.128864 45.957996 -130.002093 0.85125 0.464232 11 172.29
233100032 2022 11 27 3 52 38.775516 45.936211 -130.038649 -0.0975 0.381803 12 238.718
233100035 2022 11 27 4 8 35.159269 45.933894 -129.986555 0.50625 0.44768 13 166.32
233100036 2022 11 27 4 8 41.468226 45.940382 -129.970959 0.79375 0.468101 17 162.302
233100038 2022 11 27 4 8 55.674219 45.945481 -129.997732 0.3625 0.489866 11 128.783
233100039 2022 11 27 4 9 2.997909 45.962631 -129.985522 1.25375 0.476303 10 145.889
233100040 2022 11 27 4 9 9.313338 45.943164 -129.988484 0.79375 0.412933 15 148.405
233100041 2022 11 27 4 9 15.25928 45.94131 -129.996279 0.56375 0.365689 10 131.782
233100044 2022 11 27 4 9 35.245513 45.94131 -129.998227 0.67875 0.388687 10 161.838
233100045 2022 11 27 4 9 51.865681 45.94131 -129.997253 0.56375 0.386409 13 129.858
233100046 2022 11 27 4 9 59.168012 45.944091 -129.98069 0.85125 0.46582 14 117.288
233100047 2022 11 27 4 10 5.620427 45.919061 -129.997294 1.42625 0.485607 11 186.898
233100048 2022 11 27 4 10 12.90836 45.939456 -129.974857 0.44875 0.485519 16 136.189
233100051 2022 11 27 4 10 38.620903 45.943164 -129.969005 0.85125 0.472485 13 185.367
233100057 2022 11 27 4 11 22.290851 45.936675 -129.980706 0.39125 0.424382 12 69.5063
233100058 2022 11 27 4 11 27.003532 45.940382 -129.976803 0.73625 0.436524 14 130.513
233100061 2022 11 27 4 11 41.211328 45.938529 -129.990441 0.79375 0.38686 10 143.258
233100068 2022 11 27 4 21 48.913115 45.975145 -130.017167 0.1325 0.3981 9 240.364
233100071 2022 11 27 4 27 16.840285 45.938065 -129.989955 0.7075 0.466407 9 105.274
233100084 2022 11 27 5 5 7.277793 45.903303 -129.991484 1.25375 0.382266 10 181.436
233100086 2022 11 27 5 5 59.596166 46.034473 -129.927328 -0.4425 0.413545 8 331.061
233100097 2022 11 27 7 18 57.635951 45.965412 -129.996234 1.48375 0.0994991 18 135.808
233100115 2022 11 27 8 31 7.986409 46.002492 -130.015664 0.90875 0.483265 10 222.214
233100128 2022 11 27 8 46 44.382339 46.014079 -130.009308 1.0525 0.360723 11 160.468
233100130 2022 11 27 8 48 11.391375 46.012689 -130.006872 1.08125 0.326827 10 144.77
233100139 2022 11 27 8 59 39.02543 46.006663 -130.00932 1.7425 0.41303 10 127.921
233100154 2022 11 27 9 15 41.553133 46.0062 -129.997132 1.08125 0.455638 13 189.84
233100156 2022 11 27 9 16 24.747391 46.011761 -130.007849 0.96625 0.397176 12 139.576
233100158 2022 11 27 9 17 52.580325 46.008054 -129.998104 1.08125 0.47754 11 190.381
233100159 2022 11 27 9 19 19.883056 46.006663 -129.995669 1.0525 0.452193 10 187.149
233100169 2022 11 27 9 28 22.992998 46.002955 -129.999576 1.1675 0.452846 11 166.101
233100170 2022 11 27 9 29 6.830408 46.004345 -130.000061 1.13875 0.337121 10 166.712
233100175 2022 11 27 9 32 27.40375 45.997857 -130.02542 0.27625 0.326038 9 146.215
233100180 2022 11 27 9 35 45.511908 46.00898 -130.007853 1.08125 0.425904 10 137.471
233100188 2022 11 27 9 41 33.479698 45.99693 -130.019572 0.85125 0.431403 7 163.382
233100193 2022 11 27 9 45 12.269935 46.004809 -130.009323 1.1675 0.402386 14 125.307
233100195 2022 11 27 9 48 19.947634 45.999247 -129.999583 1.7425 0.317769 11 154.59
233100201 2022 11 27 9 52 47.95783 46.004809 -130.009323 1.0525 0.400924 12 125.307
233100207 2022 11 27 9 55 42.430339 46.002492 -130.006889 1.13875 0.405715 11 130.777
233100208 2022 11 27 9 56 25.986443 46.005273 -130.010785 1.13875 0.463346 11 124.818
233100223 2022 11 27 10 6 9.657186 46.000638 -130.000068 0.96625 0.479686 14 157.907
233100230 2022 11 27 10 10 35.243729 46.004345 -130.013711 1.02375 0.449807 10 130.085
233100233 2022 11 27 10 12 46.244394 45.997857 -130.000073 1.02375 0.393439 12 144.017
233100235 2022 11 27 10 14 13.503341 45.99971 -130.005919 1.02375 0.466589 13 125.583
233100247 2022 11 27 10 23 3.681149 45.99693 -130.008848 0.96625 0.481712 13 103.662
233100252 2022 11 27 10 26 42.711601 45.99693 -130.002024 0.90875 0.412824 12 127.951
233100256 2022 11 27 10 28 55.758261 45.993222 -130.001056 0.85125 0.489833 13 99.6061
233100257 2022 11 27 10 29 40.34102 45.996003 -130.014699 1.08125 0.358522 9 114.775
233100280 2022 11 27 10 45 50.435902 45.993222 -130.012754 1.02375 0.462791 12 116.854
233100285 2022 11 27 10 49 4.24372 45.960777 -130.001114 1.31125 0.378344 10 108.99
233100292 2022 11 27 10 55 23.574712 45.994149 -130.004953 0.90875 0.490399 14 98.9859
233100293 2022 11 27 10 56 7.469541 45.993685 -130.005442 0.9375 0.461579 13 94.9222
233100297 2022 11 27 10 58 40.290517 45.991368 -130.006908 0.85125 0.362314 11 85.2655
233100303 2022 11 27 11 2 17.1394 45.989514 -130.006911 0.73625 0.395721 9 88.2838
233100319 2022 11 27 11 13 10.913042 45.99044 -130.017632 0.90875 0.368095 11 119.931
233100343 2022 11 27 11 28 45.885521 45.988587 -130.011786 1.25375 0.388731 14 64.2095
233100345 2022 11 27 11 29 30.538689 45.991831 -130.015193 1.0525 0.354814 10 87.1912
233100363 2022 11 27 11 38 17.448849 45.992294 -130.012755 0.85125 0.409504 11 76.7377
233100373 2022 11 27 11 42 42.731005 45.99044 -130.02738 0.85125 0.351833 12 114.571
233100374 2022 11 27 11 43 5.317925 45.997857 -130.02542 0.85125 0.49055 18 76.8549
233100393 2022 11 27 11 54 27.48371 45.988587 -130.030306 1.31125 0.453234 11 210.3
233100396 2022 11 27 11 55 33.217921 45.992294 -130.018604 0.79375 0.472999 16 69.282
233100407 2022 11 27 12 0 13.187123 45.989514 -130.027381 0.79375 0.31638 10 119.101
233100422 2022 11 27 12 10 30.605802 45.987659 -130.02251 0.73625 0.499032 16 108.467
233100471 2022 11 27 12 36 58.918244 45.988587 -130.034205 0.85125 0.406105 10 104.982
233100548 2022 11 27 13 25 15.885589 45.988587 -130.048826 0.90875 0.363073 11 214.458
233100599 2022 11 27 13 58 36.417281 45.980244 -130.051758 0.85125 0.49016 13 179.314
233100606 2022 11 27 14 2 35.191355 45.974682 -130.051763 1.25375 0.427293 12 126.892
233100660 2022 11 27 14 40 21.93584 45.973754 -130.061508 0.73625 0.466362 15 199.385
233100721 2022 11 27 15 18 57.497786 45.995771 -130.023229 1.00938 0.190315 36 71.0928
233100734 2022 11 27 15 26 33.615413 45.971901 -130.062484 0.39125 0.453221 10 213.58
233100785 2022 11 27 16 2 51.652514 45.970047 -130.062485 0.27625 0.49995 12 252.178
233100916 2022 11 27 17 50 22.288713 45.962862 -129.998918 1.58438 0.123363 32 65.8385
233100931 2022 11 27 18 2 5.611225 45.987659 -130.050777 -0.24125 0.394268 9 255.728
233100939 2022 11 27 18 7 6.570121 45.988355 -130.049557 -0.313125 0.442865 10 279.723
233100944 2022 11 27 18 10 42.19581 45.987891 -130.049558 -0.341875 0.472178 11 259.534
233100971 2022 11 27 18 29 3.420722 45.970973 -129.976735 0.73625 0.464404 10 190.855
233100998 2022 11 27 18 47 3.431651 45.988123 -130.048339 0.0175 0.486413 8 223.34
233101061 2022 11 27 19 50 14.903779 45.976999 -130.015215 -0.2125 0.469365 12 183.016
233101068 2022 11 27 19 58 2.787531 45.971437 -130.063946 0.3625 0.47536 10 239.6
233101074 2022 11 27 22 9 27.351027 46.002955 -129.968376 4.0425 0.360511 11 220.732
233200010 2022 11 28 11 53 29.319963 46.000638 -130.028341 1.36875 0.154156 14 131.566
233200014 2022 11 28 15 2 34.983186 45.994149 -129.989356 0.39125 0.454324 10 211.488
233200032 2022 11 28 20 45 15.399494 45.923696 -129.983655 0.96625 0.285196 15 89.3673
233200034 2022 11 28 21 13 40.189703 45.924624 -129.995336 1.36875 0.181203 15 94.0144
233300004 2022 11 29 5 3 30.935947 45.921379 -129.989988 1.0525 0.151478 17 74.1325
233300007 2022 11 29 9 0 53.232085 45.986269 -130.056139 0.0175 0.323716 7 245.699
233300010 2022 11 29 9 56 37.394314 45.92555 -129.989493 1.31125 0.106549 27 61.3149
233300015 2022 11 29 13 5 0.458447 46.027057 -130.01904 1.2825 0.258362 9 280.987
233300017 2022 11 29 13 38 6.775576 46.000638 -130.028341 1.36875 0.211826 15 131.566
233300019 2022 11 29 16 13 51.382732 45.919061 -129.984638 1.36875 0.206719 17 106.308
233400001 2022 11 30 1 14 34.931635 45.947335 -129.98604 4.0425 0.219204 12 211.949
233400002 2022 11 30 1 14 58.179526 45.938065 -129.978269 2.3175 0.460215 10 218.59
233400011 2022 11 30 22 8 43.388228 45.99971 -130.028342 1.36875 0.25092 14 93.4029
233400012 2022 11 30 23 34 42.66735 46.004345 -130.036136 1.48375 0.137136 9 206.342
233500009 2022 12 1 4 37 10.476694 45.947799 -130.037176 0.04625 0.418878 12 157.785
233500012 2022 12 1 12 6 31.432961 46.011761 -130.060507 0.39125 0.352694 14 257.009
233500013 2022 12 1 12 43 56.025194 45.944091 -130.019649 2.57625 0.227707 14 141.511
233500017 2022 12 1 18 59 2.392462 45.997393 -130.026883 1.3975 0.145356 13 92.9979
233500019 2022 12 1 23 53 1.265006 45.923233 -129.991932 3.1225 0.213113 12 129.469
233600005 2022 12 2 11 20 38.622408 45.974682 -130.005961 1.31125 0.376695 10 147.835
233600010 2022 12 2 16 20 36.391089 45.926478 -129.996307 1.77125 0.173568 13 152.885
233700002 2022 12 3 8 58 14.917815 45.926478 -129.985597 1.25375 0.149111 15 116.184
233800005 2022 12 4 11 9 49.147323 45.99299 -129.992527 0.003125 0.493536 10 269.375
233800006 2022 12 4 12 25 36.22289 45.991831 -130.005445 4.0425 0.41545 14 82.8967
233800007 2022 12 4 13 59 26.296512 45.988587 -130.007887 1.88625 0.176535 20 64.3617
233800008 2022 12 4 13 59 49.584643 45.988587 -130.006912 1.59875 0.135998 18 64.2395
233800009 2022 12 4 14 1 22.746766 45.985805 -130.006917 1.82875 0.346339 12 100.399
233900005 2022 12 5 4 8 4.816386 45.991368 -130.047849 0.56375 0.49474 10 208.167
233900009 2022 12 5 4 16 1.848396 45.993222 -130.041023 0.85125 0.336507 11 174.638
233900010 2022 12 5 4 20 41.564417 45.986733 -130.042005 0.79375 0.425366 11 98.129
233900013 2022 12 5 4 22 52.103785 45.987659 -130.033232 0.96625 0.476669 11 141.683
233900018 2022 12 5 4 30 5.724829 45.986733 -130.02446 0.85125 0.422172 8 131.384
233900021 2022 12 5 4 36 3.221701 45.984879 -130.020564 0.85125 0.368159 11 134.477
233900023 2022 12 5 4 39 41.870955 45.987659 -130.018611 0.50625 0.442772 13 72.8946
233900024 2022 12 5 4 40 25.55283 45.985805 -130.015689 0.85125 0.409185 13 66.9505
233900029 2022 12 5 8 42 57.796921 45.92277 -129.991446 1.31125 0.110378 13 99.7263
233900031 2022 12 5 17 12 58.298917 45.99971 -130.028342 1.36875 0.168662 10 113.951
233900035 2022 12 5 23 3 10.033918 45.992294 -130.028352 1.36875 0.200635 18 99.9429
233900036 2022 12 5 23 3 50.629172 45.993685 -130.030787 1.3975 0.181626 18 120.663
234000003 2022 12 6 1 24 31.795558 45.999247 -130.021031 1.5125 0.44595 12 104.829
234000015 2022 12 6 9 25 49.033126 45.884299 -129.988116 4.0425 0.0949767 13 293.077
234000027 2022 12 6 17 46 25.52587 45.992294 -129.991309 0.10375 0.491956 10 229.182
234100005 2022 12 7 5 28 35.039867 45.998784 -130.024444 1.42625 0.229783 15 93.9301
234100006 2022 12 7 5 30 0.150392 45.99693 -130.024446 1.25375 0.216285 19 74.0556
234100007 2022 12 7 8 56 24.823887 45.974682 -130.000114 1.25375 0.108321 11 140.821
234100008 2022 12 7 9 27 47.064784 45.971437 -129.999633 1.5125 0.0990938 14 97.0277
234100009 2022 12 7 10 45 21.68851 45.971669 -130.001825 1.72813 0.162005 24 68.5579
234100010 2022 12 7 10 47 4.114866 45.970047 -129.999148 1.36875 0.0804348 16 106.343
234100011 2022 12 7 14 31 47.387488 46.027057 -129.907843 4.0425 0.373792 15 300.101
234200001 2022 12 8 3 11 41.077554 46.035168 -129.9144 -0.485625 0.472938 14 302.256
234200002 2022 12 8 4 10 28.468351 46.035168 -129.909522 -0.485625 0.482033 13 303.874
234200003 2022 12 8 4 16 11.204365 46.032387 -129.905142 -0.485625 0.454216 13 303.909
234200004 2022 12 8 4 20 38.445543 46.034473 -129.921475 -0.4425 0.491864 10 309.197
234200006 2022 12 8 4 54 36.23115 46.035168 -129.916839 -0.485625 0.363149 20 301.45
234300004 2022 12 9 1 37 47.959892 45.888471 -129.90589 -0.47125 0.326977 9 302.441
234300008 2022 12 9 4 35 52.149314 46.007126 -130.034183 1.65625 0.270779 10 210.398
234300024 2022 12 9 12 19 48.163567 45.919061 -129.992426 1.31125 0.369685 8 117.505
234300069 2022 12 9 15 8 39.002215 45.934357 -130.028914 1.3975 0.486147 8 206.593
234300079 2022 12 9 18 37 1.326715 45.969119 -129.964072 0.79375 0.443496 8 171.865
234300083 2022 12 9 18 52 34.36528 45.973523 -129.974537 -0.370625 0.435861 9 160.88
234300088 2022 12 9 19 15 57.388038 45.900985 -129.935529 0.9375 0.490438 9 307.231
234400003 2022 12 10 3 31 47.621325 45.997857 -130.02542 1.59875 0.216954 10 88.0487
234400010 2022 12 10 6 29 57.405276 46.006663 -130.028821 0.8225 0.421743 7 194.934
234400011 2022 12 10 6 39 34.901321 45.996003 -130.012749 1.65625 0.133511 11 90.1961
234400023 2022 12 10 15 43 4.923638 45.929259 -129.988512 1.31125 0.140923 23 110.41
234400025 2022 12 10 17 52 45.404634 46.019178 -130.0566 1.13875 0.400511 11 265.024
234500006 2022 12 11 2 35 13.23046 46.000638 -130.015667 1.88625 0.228427 12 110.946
234500008 2022 12 11 2 38 26.940881 46.003419 -130.022488 1.19625 0.26796 10 165.93
234500013 2022 12 11 5 14 29.624375 45.989514 -130.007886 1.59875 0.323454 9 184.081
234500017 2022 12 11 5 51 35.170509 45.953361 -130.014765 1.31125 0.489622 11 124.044
234500018 2022 12 11 6 5 0.793471 45.969815 -130.02765 0.549375 0.461138 13 86.1882
234500028 2022 12 11 17 20 7.479973 45.850927 -130.099028 -0.4425 0.402654 12 314.663
234600000 2022 12 12 6 5 10.989511 45.958459 -129.997708 1.8575 0.375081 9 212.288
234600001 2022 12 12 7 10 21.436946 45.920915 -130.002158 1.31125 0.248465 14 79.0024
234600002 2022 12 12 7 10 28.994819 45.919061 -129.995347 1.31125 0.286789 12 86.8321
234600003 2022 12 12 7 32 53.767932 45.920915 -129.996317 1.31125 0.2451 18 88.013
234600006 2022 12 12 9 17 31.833905 45.99971 -130.015668 1.65625 0.427519 13 104.431
234600012 2022 12 12 13 24 0.62111 46.034473 -129.905866 3.2375 0.44309 10 319.212
234600013 2022 12 12 13 59 37.587372 45.987659 -130.023484 1.94375 0.268748 11 112.135
234600017 2022 12 12 16 34 34.070497 45.988123 -130.040541 0.7075 0.454807 9 219.264
234700003 2022 12 13 0 25 31.871251 45.99971 -130.027367 1.36875 0.174264 10 114.335
234800000 2022 12 14 0 1 17.985669 45.919525 -129.986098 -0.2125 0.400921 11 300.699
234800001 2022 12 14 2 34 59.409772 46.001101 -129.97423 0.9375 0.491072 8 207.372
234800002 2022 12 14 3 22 32.962479 45.993685 -130.042485 0.7075 0.389814 10 185.421
234800006 2022 12 14 12 25 20.414837 45.902839 -129.991971 0.8225 0.273166 12 228.319
234800012 2022 12 14 16 16 16.489203 45.992294 -130.048823 0.73625 0.41048 10 214.785
234800023 2022 12 14 23 5 37.861009 45.998784 -130.029318 0.67875 0.330342 11 128.44
234800025 2022 12 14 23 7 45.781052 45.998784 -130.030293 0.62125 0.427806 10 149.929
234800028 2022 12 14 23 20 13.427398 46.008054 -130.017606 1.13875 0.359676 10 169.047
234800029 2022 12 14 23 24 34.164411 46.012689 -130.014673 0.96625 0.415718 9 179.816
234900000 2022 12 15 0 0 1.35159 45.869467 -130.011489 4.0425 0.106019 8 335.882
234900001 2022 12 15 0 0 6.713339 45.975145 -130.099025 -0.4425 0.358933 9 288.605
234900002 2022 12 15 3 42 18.112846 46.004345 -130.025411 1.48375 0.195603 15 177.21
234900003 2022 12 15 4 46 51.072594 45.99693 -130.024446 1.25375 0.240901 18 74.0556
234900004 2022 12 15 4 47 25.284497 46.005273 -130.024435 1.65625 0.207658 10 178.07
234900005 2022 12 15 4 47 37.290771 46.000638 -130.022491 1.36875 0.344669 11 122.564
234900026 2022 12 15 20 31 8.607269 45.951507 -130.066394 -0.47125 0.425143 10 237.014
234900027 2022 12 15 20 31 21.203528 45.944091 -130.099513 -0.41375 0.498612 14 273.907
235000007 2022 12 16 11 49 22.586579 45.928795 -129.986079 1.3975 0.259148 13 147.249
235100002 2022 12 17 13 3 3.511214 46.008054 -130.029307 1.36875 0.162378 13 201.378
235100003 2022 12 17 14 20 42.762304 46.035168 -129.91001 -0.485625 0.31681 17 301.921
235100005 2022 12 17 17 27 29.884923 45.99971 -130.026392 1.31125 0.139428 16 101.938
235100006 2022 12 17 18 30 48.51653 45.915817 -129.988052 1.0525 0.149784 9 95.702
235100007 2022 12 17 19 37 45.545642 45.919061 -129.9934 1.25375 0.137288 17 90.3438
235100008 2022 12 17 19 40 24.607334 45.919525 -129.993886 1.2825 0.111942 18 90.2334
235100009 2022 12 17 19 41 23.342402 45.919989 -129.992425 1.19625 0.150783 16 93.8158
235100011 2022 12 17 21 40 34.587502 45.970973 -130.001095 1.88625 0.23427 12 115.162
235200000 2022 12 18 0 53 58.967368 45.925087 -129.993875 1.2825 0.197359 10 188.15
235300000 2022 12 19 0 4 26.649172 45.964485 -129.998184 0.96625 0.275282 12 133.028
235300006 2022 12 19 14 28 51.553508 46.034937 -129.915132 -0.47125 0.30322 10 314.414
235300012 2022 12 19 22 24 24.416044 45.954287 -130.038142 1.82875 0.272791 10 150.807
235300021 2022 12 19 23 47 18.305222 45.971437 -129.972349 -0.2125 0.470718 7 178.453
235400000 2022 12 20 0 0 8.297627 45.941773 -129.982156 0.7075 0.380386 18 97.651
235400001 2022 12 20 0 0 52.210697 45.942236 -129.981668 0.44875 0.441728 19 64.5594
235400002 2022 12 20 0 1 36.175332 45.94131 -129.979722 0.50625 0.4512 20 109.666
235400003 2022 12 20 0 2 19.985202 45.943627 -129.982152 0.4775 0.354069 18 108.37
235400004 2022 12 20 0 3 4.25836 45.944091 -129.983612 0.67875 0.201947 14 96.6553
235400005 2022 12 20 0 3 48.905652 45.943164 -129.983614 0.67875 0.334195 17 94.2069
235400006 2022 12 20 0 4 32.557213 45.941773 -129.984104 0.5925 0.332285 16 85.0285
235400007 2022 12 20 0 5 15.182106 45.945017 -129.989454 0.85125 0.264379 13 80.4181
235400008 2022 12 20 0 6 0.532306 45.94131 -129.98654 0.79375 0.304808 16 82.0463
235400009 2022 12 20 0 6 45.321065 45.942236 -129.982642 0.79375 0.225625 14 97.1809
235400010 2022 12 20 0 7 29.195739 45.94131 -129.984592 0.62125 0.332147 17 80.0556
235400011 2022 12 20 0 8 13.426 45.940382 -129.981672 0.62125 0.362406 16 89.0341
235400012 2022 12 20 0 8 56.691781 45.940382 -129.984594 0.73625 0.435466 21 75.21
235400013 2022 12 20 0 9 39.277858 45.940382 -129.986542 0.79375 0.197188 16 74.3587
