A11A   331.6  131.7  1  1    0.00    0.00
A12A     4.2  131.4  1  1    0.00    0.00
A13A   345.1  131.6 -1  1    0.00    0.00
AEC3    85.0   83.4  0  0    0.40    1.37
AID1   245.9  105.8  0  0    0.21    0.96
A13A   345.1  131.6  0  0    0.15    0.19
            1506  11  10   1 1
AAS1   105.6   98.5  1  1    0.00    0.00
AAS2   119.2   70.7  1  1    0.00    0.00
ACC1   101.8  100.1 -1 -1    0.00    0.00
AEC1   130.1   97.5  1 -1    0.00    0.00
AEC2   145.4   99.6  1 -1    0.00    0.00
AEC3   132.2  100.3 -1 -1    0.00    0.00
AID1   145.7  100.2 -1 -1    0.00    0.00
A02A   132.8   99.1 -1 -1    0.00    0.00
A03A   115.3   98.6 -1 -1    0.00    0.00
A14A   105.6   96.3  1  1    0.00    0.00
A02A   132.8   99.1  0  0    0.38    1.22
            1507  22  13   9 1
AAS1   354.2  102.8  1  1    0.00    0.00
AAS2   318.6  104.1  1  1    0.00    0.00
ACC1    39.6  103.5  1 -1    0.00    0.00
AEC1   319.8  100.5 -1  1    0.00    0.00
AEC2   254.4   70.1 -1 -1    0.00    0.00
AEC3   123.5   78.6 -1 -1    0.00    0.00
AID1   198.4   77.2  1  1    0.00    0.00
A05A    40.5   83.3 -1 -1    0.00    0.00
A07A    67.7   65.1 -1 -1    0.00    0.00
A08A   357.0  104.8  1  1    0.00    0.00
A12A    14.4  103.7  1  1    0.00    0.00
A13A   349.9  104.1  1  1    0.00    0.00
A14A   335.7  103.6 -1  1    0.00    0.00
AAS1   354.2  102.8  0  0    0.11    1.02
AAS2   318.6  104.1  0  0    0.11    0.95
AEC1   319.8  100.5  0  0    0.74    1.08
AEC2   254.4   70.1  0  0    0.45    1.12
AEC3   123.5   78.6  0  0    0.48    1.06
AID1   198.4   77.2  0  0    0.14    1.05
A12A    14.4  103.7  0  0    0.97    1.01
A13A   349.9  104.1  0  0    0.47    0.97
A14A   335.7  103.6  0  0   -0.28    0.98
            1508  23  14   9 1
AAS1   351.6   96.0  1  1    0.00    0.00
AAS2   315.4  107.1  1 -1    0.00    0.00
ACC1    41.4   96.0  1  1    0.00    0.00
AEC1   314.1   96.0 -1 -1    0.00    0.00
AEC2   244.3   87.9 -1  1    0.00    0.00
AEC3   133.6   91.1 -1 -1    0.00    0.00
AID1   198.5   91.9  1  1    0.00    0.00
A05A    44.5   91.1  1  1    0.00    0.00
A07A    82.3   68.1  1  1    0.00    0.00
A08A   356.1  107.8  1  1    0.00    0.00
A11A   330.6  107.4 -1 -1    0.00    0.00
A12A    14.0  106.5  1  1    0.00    0.00
A13A   347.9  106.9  1  1    0.00    0.00
A14A   332.4  106.1 -1 -1    0.00    0.00
AAS1   351.6   96.0  0  0    0.14    1.36
AAS2   315.4  107.1  0  0    0.20    0.89
AEC1   314.1   96.0  0  0    0.84    1.32
AEC2   244.3   87.9  0  0    0.41    2.16
AEC3   133.6   91.1  0  0    0.40    2.99
AID1   198.5   91.9  0  0    0.31    1.82
A12A    14.0  106.5  0  0    1.03    0.90
A13A   347.9  106.9  0  0    0.41    0.87
A14A   332.4  106.1  0  0   -0.50    0.90
            1509  20  13   7 1
AAS2   236.0   99.0  1  1    0.00    0.00
AEC3   161.5  106.3 -1 -1    0.00    0.00
AID1   177.7  106.3 -1 -1    0.00    0.00
A01A   171.0  105.4 -1 -1    0.00    0.00
A02A   180.7  105.4  1 -1    0.00    0.00
A03A   175.8   98.7  1 -1    0.00    0.00
A04A   152.5  103.9 -1 -1    0.00    0.00
A05A   153.4  105.4  1 -1    0.00    0.00
A06A   157.5  105.5 -1 -1    0.00    0.00
A07A   160.4  105.9 -1 -1    0.00    0.00
A08A    11.8   87.7 -1 -1    0.00    0.00
A09A   315.8   50.3  1 -1    0.00    0.00
A10A    94.4   67.8  1  1    0.00    0.00
A01A   171.0  105.4  0  0    0.08    0.94
A02A   180.7  105.4  0  0    0.71    0.94
A03A   175.8   98.7  0  0    0.46    1.22
A04A   152.5  103.9  0  0    0.87    1.02
A06A   157.5  105.5  0  0    0.30    0.96
A07A   160.4  105.9  0  0    0.11    0.94
A08A    11.8   87.7  0  0    0.59    1.77
            1510  12  11   1 1
AAS1   323.7   33.0 -1 -1    0.00    0.00
AAS2   286.0   88.5  1  1    0.00    0.00
ACC1    86.0   82.8  1  1    0.00    0.00
AEC1   251.4   76.3  1  1    0.00    0.00
AEC2   201.2   88.1 -1 -1    0.00    0.00
AID1   186.5   90.7 -1 -1    0.00    0.00
A01A   182.0   73.8  1 -1    0.00    0.00
A02A   204.8   76.6  1 -1    0.00    0.00
A06A   148.2   75.5  1  1    0.00    0.00
A09A   338.4   88.2 -1 -1    0.00    0.00
A13A   335.8   77.4  1 -1    0.00    0.00
A02A   204.8   76.6  0  0    0.62    1.01
            1511  11   9   2 1
AAS1   342.9   93.3  1  1    0.00    0.00
AAS2   325.8   93.5 -1  1    0.00    0.00
ACC1     5.2   93.2 -1  1    0.00    0.00
AEC1   328.4   93.2  1  1    0.00    0.00
AEC2   318.7   91.4 -1  1    0.00    0.00
AEC3   350.5   87.0  1  1    0.00    0.00
AID1   315.2   87.8  1  1    0.00    0.00
A12A   354.0   93.3  1  1    0.00    0.00
A14A   334.9   93.4  1  1    0.00    0.00
AAS1   342.9   93.3  0  0    0.13    1.58
AID1   315.2   87.8  0  0   -0.31    2.14
            1512  11  10   1 1
AAS1   355.1   96.0 -1  1    0.00    0.00
AAS2   319.6  107.3 -1 -1    0.00    0.00
ACC1    39.5  106.7  1  1    0.00    0.00
AEC1   321.5   96.0  1 -1    0.00    0.00
AEC2   257.1   79.4 -1 -1    0.00    0.00
AEC3   120.4   91.1 -1 -1    0.00    0.00
AID1   197.4   88.0  1  1    0.00    0.00
A02A   324.6   84.2  1 -1    0.00    0.00
A12A    14.8  106.8  1  1    0.00    0.00
A14A   336.8  106.8 -1 -1    0.00    0.00
A14A   336.8  106.8  0  0   -0.05    0.87
            1513  13   9   4 1
AAS1   351.4   96.0  1  1    0.00    0.00
AAS2   314.8  107.1 -1  1    0.00    0.00
ACC1    42.2   96.0 -1 -1    0.00    0.00
AEC2   241.8   88.8 -1 -1    0.00    0.00
AEC3   135.3   91.4  1  1    0.00    0.00
AID1   197.8   92.4  1  1    0.00    0.00
A12A    14.3  106.2  1  1    0.00    0.00
A13A   347.7  106.9 -1  1    0.00    0.00
A14A   331.9  103.8  1  1    0.00    0.00
AAS1   351.4   96.0  0  0    0.15    1.36
AEC3   135.3   91.4  0  0    0.36    2.69
AID1   197.8   92.4  0  0    0.21    1.71
A13A   347.7  106.9  0  0    0.55    0.87
            1514  13   9   4 1
AAS2   224.7   90.8 -1 -1    0.00    0.00
AEC1   192.0   92.6 -1  1    0.00    0.00
AEC2   181.7   95.0  1  1    0.00    0.00
AID1   175.9   95.5  1  1    0.00    0.00
A01A   169.2   94.1  1  1    0.00    0.00
A02A   177.7   94.0 -1  1    0.00    0.00
A03A   172.4   91.7  1  1    0.00    0.00
A04A   153.1   93.3  1  1    0.00    0.00
A05A   153.8   94.1  1  1    0.00    0.00
A01A   169.2   94.1  0  0    0.97    1.57
A02A   177.7   94.0  0  0    1.14    1.57
A03A   172.4   91.7  0  0    0.83    1.99
A04A   153.1   93.3  0  0    0.54    1.75
            1515  14  11   3 1
AAS2   313.3   76.6  1 -1    0.00    0.00
ACC1    48.9   74.8 -1 -1    0.00    0.00
AEC1   309.7   68.0 -1 -1    0.00    0.00
AEC2   226.0   57.6  1  1    0.00    0.00
AID1   189.9   67.8  1  1    0.00    0.00
A01A     8.7   13.3  1  1    0.00    0.00
A04A    35.8   61.7  1 -1    0.00    0.00
A05A    62.0   57.0 -1 -1    0.00    0.00
A06A    67.8   49.0  1 -1    0.00    0.00
A08A   357.6   77.5 -1 -1    0.00    0.00
A10A     4.6   76.9 -1 -1    0.00    0.00
A01A     8.7   13.3  0  0    0.71    1.01
A04A    35.8   61.7  0  0    0.80    0.59
A06A    67.8   49.0  0  0    0.36    0.95
            1516  16  12   4 1
AAS1   160.8   96.4 -1  1    0.00    0.00
AAS2   219.7   96.4 -1 -1    0.00    0.00
ACC1   129.7   99.0  1  1    0.00    0.00
AEC1   187.4   98.1 -1  1    0.00    0.00
AEC2   179.0   99.9 -1  1    0.00    0.00
AEC3   159.1  100.2 -1  1    0.00    0.00
AID1   173.7  100.2  1  1    0.00    0.00
A01A   166.1   99.3  1  1    0.00    0.00
A02A   174.3   99.2  1  1    0.00    0.00
A03A   167.7   97.7  1  1    0.00    0.00
A04A   150.0   98.9  1  1    0.00    0.00
A09A   153.1   14.0  1  1    0.00    0.00
A01A   166.1   99.3  0  0    0.93    1.20
A02A   174.3   99.2  0  0    0.76    1.19
A03A   167.7   97.7  0  0    0.09    1.29
A04A   150.0   98.9  0  0    0.66    1.24
            1517  18  13   5 1
AAS1   165.3   89.7  1  1    0.00    0.00
AAS2   237.3   98.5  1  1    0.00    0.00
AEC1   197.3   99.4  1  1    0.00    0.00
AEC3   160.3  106.2 -1 -1    0.00    0.00
AID1   176.8  106.3 -1  1    0.00    0.00
A01A   169.4  105.4 -1 -1    0.00    0.00
A02A   179.4  105.3  1  1    0.00    0.00
A03A   173.5   97.3  1  1    0.00    0.00
A04A   150.0  100.9  1 -1    0.00    0.00
A05A   151.3  105.4 -1 -1    0.00    0.00
A06A   155.6  105.4 -1 -1    0.00    0.00
A07A   158.8  105.8 -1 -1    0.00    0.00
A08A    13.8   89.3  1  1    0.00    0.00
A01A   169.4  105.4  0  0    0.11    0.94
A02A   179.4  105.3  0  0    0.74    0.94
A03A   173.5   97.3  0  0    0.50    1.30
A06A   155.6  105.4  0  0    0.40    0.95
A07A   158.8  105.8  0  0    0.47    0.94
            1518  17  13   4 1
AAS1   165.8   90.4 -1 -1    0.00    0.00
ACC1   125.9  105.2 -1 -1    0.00    0.00
AEC1   196.9   99.5  1  1    0.00    0.00
AEC2   183.5  106.0 -1 -1    0.00    0.00
AID1   176.8  106.3 -1 -1    0.00    0.00
A01A   169.5  105.4 -1 -1    0.00    0.00
A02A   179.4  105.4  1 -1    0.00    0.00
A03A   173.7   98.1  1 -1    0.00    0.00
A04A   150.5  103.3  1 -1    0.00    0.00
A05A   151.8  105.4  1 -1    0.00    0.00
A06A   156.0  105.5 -1 -1    0.00    0.00
A07A   159.1  105.8 -1 -1    0.00    0.00
A09A   326.5   50.0  1 -1    0.00    0.00
A01A   169.5  105.4  0  0   -0.04    0.95
A02A   179.4  105.4  0  0    0.80    0.94
A03A   173.7   98.1  0  0    0.27    1.26
A06A   156.0  105.5  0  0    0.39    0.96
            1519  17  12   5 1
AAS1   163.9   91.2  1  1    0.00    0.00
AAS2   244.3   96.0  1  1    0.00    0.00
AEC1   200.4   96.0  1  1    0.00    0.00
AEC2   184.3  107.3 -1  1    0.00    0.00
AID1   177.1  107.7 -1  1    0.00    0.00
A01A   169.1  106.8 -1  1    0.00    0.00
A02A   180.1  106.7  1  1    0.00    0.00
A03A   173.7   94.9  1  1    0.00    0.00
A04A   147.5   96.0  1  1    0.00    0.00
A06A   154.1  106.8 -1  1    0.00    0.00
A09A   337.2   75.2  1  1    0.00    0.00
A10A    68.1   78.4  1  1    0.00    0.00
A01A   169.1  106.8  0  0    0.23    0.89
A02A   180.1  106.7  0  0    0.90    0.89
A03A   173.7   94.9  0  0    0.06    1.48
A04A   147.5   96.0  0  0    0.27    1.42
A06A   154.1  106.8  0  0    0.42    0.91
            1520  20  15   5 1
AAS1   165.8   86.9 -1 -1    0.00    0.00
AAS2   236.1  101.7 -1  1    0.00    0.00
ACC1   125.9  103.6 -1 -1    0.00    0.00
AEC1   196.9  103.0  1  1    0.00    0.00
AEC2   183.5  104.5  1  1    0.00    0.00
AEC3   160.5  104.8 -1 -1    0.00    0.00
AID1   176.8  104.8  1  1    0.00    0.00
A01A   169.5  103.9 -1  1    0.00    0.00
A02A   179.4  103.9  1  1    0.00    0.00
A03A   173.7  100.2  1  1    0.00    0.00
A04A   150.5  103.4  1 -1    0.00    0.00
A06A   156.0  104.0 -1 -1    0.00    0.00
A07A   159.1  104.3 -1 -1    0.00    0.00
A08A    14.3   84.5 -1  1    0.00    0.00
A09A   326.5   46.0  1  1    0.00    0.00
A01A   169.5  103.9  0  0    0.10    0.99
A02A   179.4  103.9  0  0    0.75    0.99
A03A   173.7  100.2  0  0    0.24    1.14
A04A   150.5  103.4  0  0    0.31    1.03
A06A   156.0  104.0  0  0    0.36    1.00
            1521  25  16   9 1
AAS1   170.5   88.7 -1 -1    0.00    0.00
AAS2   240.5   98.9 -1 -1    0.00    0.00
ACC1   125.9  105.0 -1  1    0.00    0.00
AEC1   201.1   99.4 -1 -1    0.00    0.00
AID1   178.5  106.3  1 -1    0.00    0.00
A01A   171.9  105.3 -1 -1    0.00    0.00
A02A   182.2  105.3  1 -1    0.00    0.00
A03A   177.7   95.9  1 -1    0.00    0.00
A04A   152.3   99.7  1 -1    0.00    0.00
A05A   153.3  105.3  1 -1    0.00    0.00
A06A   157.6  105.4 -1 -1    0.00    0.00
A07A   160.7  105.7 -1 -1    0.00    0.00
A08A     7.9   89.6 -1 -1    0.00    0.00
A09A   320.9   62.4  1  1    0.00    0.00
A10A    81.4   63.8  1  1    0.00    0.00
A11A   265.0   87.8 -1 -1    0.00    0.00
A01A   171.9  105.3  0  0    0.21    0.94
A02A   182.2  105.3  0  0    0.78    0.94
A03A   177.7   95.9  0  0    0.10    1.40
A04A   152.3   99.7  0  0    0.38    1.19
A06A   157.6  105.4  0  0    0.44    0.95
A07A   160.7  105.7  0  0    0.65    0.94
A08A     7.9   89.6  0  0    0.30    2.51
A10A    81.4   63.8  0  0    0.27    1.13
A11A   265.0   87.8  0  0    0.74    2.09
            1522  15  11   4 1
AAS1   162.7   84.7  1  1    0.00    0.00
ACC1   124.2   98.4 -1  1    0.00    0.00
AEC2   182.5   99.6  1  1    0.00    0.00
AID1   175.9  100.0  1  1    0.00    0.00
A02A   178.0   98.5  1  1    0.00    0.00
A03A   171.4   94.1  1  1    0.00    0.00
A04A   148.6   97.7  1  1    0.00    0.00
A05A   150.2   98.7  1  1    0.00    0.00
A06A   154.4   98.9  1  1    0.00    0.00
A07A   157.8   99.3 -1  1    0.00    0.00
A09A   337.0   44.3  1  1    0.00    0.00
A02A   178.0   98.5  0  0    0.77    1.23
A04A   148.6   97.7  0  0    0.08    1.30
A06A   154.4   98.9  0  0    0.51    1.22
A07A   157.8   99.3  0  0    0.39    1.20
            1523  12  10   2 1
AAS2   252.4   89.8  1  1    0.00    0.00
ACC1   134.5   85.7 -1  1    0.00    0.00
AEC2   197.6   92.8  1  1    0.00    0.00
AEC3   171.3   92.9  1  1    0.00    0.00
A01A   187.6   89.9 -1  1    0.00    0.00
A02A   198.2   90.4  1  1    0.00    0.00
A04A   170.2   85.6  1  1    0.00    0.00
A05A   167.4   88.8  1  1    0.00    0.00
A06A   171.8   89.5 -1  1    0.00    0.00
A07A   172.9   91.3 -1  1    0.00    0.00
A01A   187.6   89.9  0  0    0.03    5.03
A06A   171.8   89.5  0  0    0.34    2.35
            1524  15  11   4 1
AAS1   172.5   76.9  1  1    0.00    0.00
AAS2   245.2   90.8 -1 -1    0.00    0.00
ACC1   124.0   91.9  1  1    0.00    0.00
AEC2   187.0   94.4  1  1    0.00    0.00
AID1   179.4   95.1  1  1    0.00    0.00
A01A   172.9   92.8 -1  1    0.00    0.00
A02A   183.7   92.7  1  1    0.00    0.00
A03A   179.9   86.4  1  1    0.00    0.00
A04A   152.1   90.8  1  1    0.00    0.00
A06A   157.8   93.0 -1  1    0.00    0.00
A07A   160.9   94.0 -1  1    0.00    0.00
A01A   172.9   92.8  0  0    0.10    1.73
A02A   183.7   92.7  0  0    0.82    1.71
A03A   179.9   86.4  0  0    0.29    1.60
A06A   157.8   93.0  0  0    0.37    1.75
            1525  12  10   2 1
AAS1   167.9   92.0 -1 -1    0.00    0.00
AAS2   234.3   99.0  1 -1    0.00    0.00
AEC1   197.0   99.7 -1 -1    0.00    0.00
AEC2   183.9  106.1 -1 -1    0.00    0.00
AID1   177.3  106.3 -1 -1    0.00    0.00
A02A   180.1  105.4  1 -1    0.00    0.00
A03A   175.0   98.9  1 -1    0.00    0.00
A04A   152.3  104.9 -1 -1    0.00    0.00
A06A   157.3  105.6  1 -1    0.00    0.00
A07A   160.1  105.9 -1 -1    0.00    0.00
A03A   175.0   98.9  0  0   -0.04    1.21
A06A   157.3  105.6  0  0    0.34    0.94
            1526  15  13   2 1
AAS1   171.9   88.6 -1  1    0.00    0.00
AAS2   241.0   99.0 -1 -1    0.00    0.00
ACC1   126.3  104.9  1  1    0.00    0.00
AEC1   201.9   99.4  1  1    0.00    0.00
AEC2   186.2  106.0  1  1    0.00    0.00
AEC3   162.2  106.2 -1  1    0.00    0.00
AID1   178.9  106.3  1  1    0.00    0.00
A01A   172.6  105.3 -1  1    0.00    0.00
A04A   153.1   99.7  1  1    0.00    0.00
A05A   153.9  105.3  1  1    0.00    0.00
A06A   158.3  105.4 -1  1    0.00    0.00
A07A   161.2  105.7  1  1    0.00    0.00
A09A   318.5   63.9  1  1    0.00    0.00
A01A   172.6  105.3  0  0    0.11    0.94
A06A   158.3  105.4  0  0    0.28    0.95
            1527  19  14   5 1
AAS2   233.7   98.5 -1 -1    0.00    0.00
ACC1   125.9  105.3 -1  1    0.00    0.00
AEC2   182.4  106.1 -1 -1    0.00    0.00
AEC3   159.9  106.3 -1 -1    0.00    0.00
AID1   176.0  106.3 -1 -1    0.00    0.00
A01A   168.4  105.5 -1 -1    0.00    0.00
A02A   178.1  105.4  1 -1    0.00    0.00
A03A   171.8   98.8  1 -1    0.00    0.00
A04A   149.7  104.9  1  1    0.00    0.00
A05A   151.1  105.5  1  1    0.00    0.00
A06A   155.2  105.6  1  1    0.00    0.00
A07A   158.4  105.9 -1 -1    0.00    0.00
A08A    17.7   88.2 -1 -1    0.00    0.00
A09A   331.1   42.8  1  1    0.00    0.00
A01A   168.4  105.5  0  0    0.26    0.94
A02A   178.1  105.4  0  0    0.60    0.94
A03A   171.8   98.8  0  0    0.62    1.22
A04A   149.7  104.9  0  0    0.51    0.98
A06A   155.2  105.6  0  0    0.26    0.95
            1528  19  14   5 1
AAS1   173.1   83.4 -1 -1    0.00    0.00
AAS2   242.7  102.0 -1  1    0.00    0.00
AEC1   203.2  102.6 -1 -1    0.00    0.00
AEC2   186.8  104.5 -1 -1    0.00    0.00
AEC3   162.4  104.7  1 -1    0.00    0.00
AID1   179.4  104.8 -1 -1    0.00    0.00
A01A   173.1  103.7 -1 -1    0.00    0.00
A02A   183.6  103.7  1 -1    0.00    0.00
A03A   179.9   93.7  1 -1    0.00    0.00
A06A   158.5  103.8 -1 -1    0.00    0.00
A07A   161.5  104.2 -1 -1    0.00    0.00
A08A     4.9   86.7 -1 -1    0.00    0.00
A09A   319.1   62.5  1 -1    0.00    0.00
A10A    75.5   55.1  1  1    0.00    0.00
A01A   173.1  103.7  0  0    0.04    1.00
A02A   183.6  103.7  0  0    0.67    0.99
A06A   158.5  103.8  0  0    0.43    1.01
A07A   161.5  104.2  0  0    0.68    0.99
A10A    75.5   55.1  0  0    0.25    0.99
            1529  15   9   6 1
AAS1   118.7   37.6 -1 -1    0.00    0.00
AAS2   276.3   95.8  1  1    0.00    0.00
ACC1    98.8   96.0 -1  1    0.00    0.00
AEC1   221.3   91.1 -1  1    0.00    0.00
AEC2   187.5  106.5 -1  1    0.00    0.00
AEC3   154.6  107.1  1  1    0.00    0.00
AID1   177.4  107.2  1  1    0.00    0.00
A12A    72.7   91.6  1  1    0.00    0.00
A14A   279.5   67.9  1  1    0.00    0.00
AAS1   118.7   37.6  0  0    0.24    0.99
AAS2   276.3   95.8  0  0    0.14    2.19
AEC3   154.6  107.1  0  0    0.30    0.89
AID1   177.4  107.2  0  0    0.33    0.87
A12A    72.7   91.6  0  0    0.53    2.07
A14A   279.5   67.9  0  0   -0.06    1.58
            1530  10  10   0 1
AAS1   181.9  128.5  1  1    0.00    0.00
AAS2   212.0  128.5  1  1    0.00    0.00
AEC1   194.4  128.7  1  1    0.00    0.00
AEC3   171.1  128.9  1  1    0.00    0.00
AID1   181.9  128.9  1  1    0.00    0.00
A02A   184.9  128.8  1  1    0.00    0.00
A04A   170.6  128.7  1  1    0.00    0.00
A05A   169.2  128.7  1  1    0.00    0.00
A06A   171.4  128.7  1  1    0.00    0.00
A11A   213.2  127.5 -1  1    0.00    0.00
            1531  13  12   1 1
AAS1   167.1   95.0 -1 -1    0.00    0.00
ACC1   128.3  106.8  1 -1    0.00    0.00
AEC1   195.9   96.0  1  1    0.00    0.00
AEC2   183.3  107.6 -1  1    0.00    0.00
AEC3   161.1  107.8 -1 -1    0.00    0.00
AID1   176.9  107.8  1  1    0.00    0.00
A01A   170.0  107.0  1  1    0.00    0.00
A02A   179.4  107.0  1  1    0.00    0.00
A04A   152.1  106.6 -1 -1    0.00    0.00
A05A   153.1  107.0 -1 -1    0.00    0.00
A06A   157.1  107.1  1 -1    0.00    0.00
A07A   159.9  107.4 -1 -1    0.00    0.00
A02A   179.4  107.0  0  0    0.74    0.88
            1532  18  15   3 1
AAS1   162.2   79.6  1  1    0.00    0.00
AAS2   240.6   88.8 -1 -1    0.00    0.00
ACC1   122.0   92.7  1  1    0.00    0.00
AEC1   197.6   90.8 -1 -1    0.00    0.00
AEC2   183.1   94.5  1  1    0.00    0.00
AEC3   159.2   95.0 -1  1    0.00    0.00
AID1   176.2   95.1  1  1    0.00    0.00
A01A   168.1   93.0 -1  1    0.00    0.00
A02A   178.6   92.9  1  1    0.00    0.00
A03A   171.8   87.3  1  1    0.00    0.00
A04A   147.4   91.7  1  1    0.00    0.00
A05A   149.3   93.0  1  1    0.00    0.00
A06A   153.8   93.3 -1  1    0.00    0.00
A07A   157.4   94.0 -1  1    0.00    0.00
A08A    13.7   84.8  1  1    0.00    0.00
A03A   171.8   87.3  0  0    0.30    1.69
A04A   147.4   91.7  0  0    0.40    2.24
A06A   153.8   93.3  0  0    0.40    1.75
            1533  11  10   1 1
AAS1   164.2  125.4 -1  1    0.00    0.00
ACC1   135.1  128.4  1  1    0.00    0.00
AEC1   186.3  128.3 -1 -1    0.00    0.00
AEC2   179.1  128.7 -1 -1    0.00    0.00
AEC3   160.7  128.8  1  1    0.00    0.00
AID1   174.2  128.8  1 -1    0.00    0.00
A01A   167.6  128.5  1  1    0.00    0.00
A02A   175.0  128.5 -1 -1    0.00    0.00
A04A   153.8  128.4  1  1    0.00    0.00
A14A   185.4  125.2 -1 -1    0.00    0.00
A02A   175.0  128.5  0  0    0.52    0.11
            1534  15  10   5 1
AAS1   353.9   96.0  1  1    0.00    0.00
AAS2   317.5  107.2  1  1    0.00    0.00
ACC1    41.1  106.1 -1  1    0.00    0.00
AEC1   317.8   96.0  1  1    0.00    0.00
AEC2   248.2   83.4  1  1    0.00    0.00
AEC3   127.6   91.1  1  1    0.00    0.00
AID1   196.8   91.1  1  1    0.00    0.00
A08A   357.0  107.9 -1  1    0.00    0.00
A12A    14.9  106.8  1  1    0.00    0.00
A14A   334.8  106.5  1  1    0.00    0.00
AEC2   248.2   83.4  0  0    0.42    1.41
AEC3   127.6   91.1  0  0    0.79    2.75
AID1   196.8   91.1  0  0    0.33    2.05
A12A    14.9  106.8  0  0    0.39    0.89
A14A   334.8  106.5  0  0    0.08    0.89
            1535  13  11   2 1
AAS1   352.5   92.3 -1 -1    0.00    0.00
AAS2   312.4  103.9 -1 -1    0.00    0.00
ACC1    47.7  103.0 -1  1    0.00    0.00
AEC1   308.1   90.0  1 -1    0.00    0.00
AEC2   228.5   78.6  1  1    0.00    0.00
AEC3   140.3   86.1  1 -1    0.00    0.00
AID1   192.5   88.0  1  1    0.00    0.00
A11A   329.2  104.2 -1 -1    0.00    0.00
A12A    17.4  103.4  1  1    0.00    0.00
A13A   348.0  103.6 -1 -1    0.00    0.00
A14A   330.5  102.9 -1 -1    0.00    0.00
AID1   192.5   88.0  0  0    0.11    1.92
A12A    17.4  103.4  0  0    0.37    1.02
            1536  20  15   5 1
AAS1   157.3  105.3 -1  1    0.00    0.00
AAS2   200.5  104.7 -1 -1    0.00    0.00
ACC1   133.7  106.2 -1 -1    0.00    0.00
AEC1   178.2  105.7 -1  1    0.00    0.00
AEC2   174.1  106.4  1  1    0.00    0.00
AEC3   157.6  106.6  1  1    0.00    0.00
AID1   170.2  106.6  1  1    0.00    0.00
A01A   162.7  106.2  1  1    0.00    0.00
A02A   169.3  106.2 -1  1    0.00    0.00
A03A   162.9  105.6  1  1    0.00    0.00
A04A   149.8  106.1 -1  1    0.00    0.00
A06A   153.6  106.3  1  1    0.00    0.00
A07A   156.1  106.4 -1  1    0.00    0.00
A09A   149.5   82.1 -1 -1    0.00    0.00
A11A   195.1   90.8 -1 -1    0.00    0.00
A01A   162.7  106.2  0  0    0.63    0.92
A02A   169.3  106.2  0  0    0.99    0.91
A03A   162.9  105.6  0  0    0.44    0.93
A04A   149.8  106.1  0  0    0.51    0.93
A06A   153.6  106.3  0  0    0.47    0.92
            1537  11  10   1 1
AAS1   350.5   88.1  1 -1    0.00    0.00
AAS2   312.2   93.9 -1 -1    0.00    0.00
ACC1    45.6   90.8  1  1    0.00    0.00
AEC1   307.9   86.5  1 -1    0.00    0.00
AEC2   232.8   74.6  1  1    0.00    0.00
AEC3   141.2   80.8  1 -1    0.00    0.00
AID1   195.5   83.8  1  1    0.00    0.00
A12A    15.5   91.7  1  1    0.00    0.00
A13A   346.8   93.0 -1 -1    0.00    0.00
A14A   329.6   91.5 -1 -1    0.00    0.00
A13A   346.8   93.0  0  0    0.23    1.64
            1538  17  10   7 1
AAS1   350.8  115.9  1  1    0.00    0.00
AAS2   317.5  120.2  1  1    0.00    0.00
ACC1    36.5  115.9 -1  1    0.00    0.00
AEC2   259.4   97.7  1 -1    0.00    0.00
AEC3   125.6   96.3 -1 -1    0.00    0.00
AID1   206.4  102.0  1  1    0.00    0.00
A10A     0.7  120.3 -1  1    0.00    0.00
A11A   331.5  120.3 -1  1    0.00    0.00
A12A    11.4  117.6  1  1    0.00    0.00
A14A   333.5  116.3  1  1    0.00    0.00
AAS1   350.8  115.9  0  0    0.29    0.60
AEC2   259.4   97.7  0  0    0.57    1.25
AEC3   125.6   96.3  0  0    0.71    1.45
AID1   206.4  102.0  0  0    0.33    1.04
A10A     0.7  120.3  0  0   -0.09    0.46
A12A    11.4  117.6  0  0    0.42    0.56
A14A   333.5  116.3  0  0    0.02    0.62
            1539  13  10   3 1
AAS1   353.3   96.8  1  1    0.00    0.00
AAS2   318.2   99.1 -1  1    0.00    0.00
ACC1    39.0   97.9  1  1    0.00    0.00
AEC1   319.0   95.8  1  1    0.00    0.00
AEC2   255.0   68.8 -1 -1    0.00    0.00
AEC3   124.5   75.4 -1 -1    0.00    0.00
AID1   200.2   75.2 -1  1    0.00    0.00
A12A    13.7   98.3  1  1    0.00    0.00
A13A   349.3   99.0 -1  1    0.00    0.00
A14A   335.0   98.1  1  1    0.00    0.00
AID1   200.2   75.2  0  0    0.37    0.96
A12A    13.7   98.3  0  0    0.36    1.24
A14A   335.0   98.1  0  0   -0.04    1.21
            1540  16   9   7 1
AAS1   351.7  105.9  1  1    0.00    0.00
ACC1    37.1  111.2  1  1    0.00    0.00
AEC2   259.0   90.8  1 -1    0.00    0.00
AEC3   124.4   92.9  1  1    0.00    0.00
AID1   204.7   95.6  1  1    0.00    0.00
A08A   355.9  114.3 -1  1    0.00    0.00
A11A   332.0  114.0 -1  1    0.00    0.00
A12A    12.1  112.3  1  1    0.00    0.00
A14A   334.2  111.3  1  1    0.00    0.00
AAS1   351.7  105.9  0  0    0.31    0.91
AEC2   259.0   90.8  0  0    0.43    2.04
